path,event_label,view_label,event_idx,view_idx,split
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 083188.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4239.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 2478.jpg,EventClasses,plentystock,0,10,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 03991.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3997.jpg,EventClasses,yellowcard,0,13,test
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 0397.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 3130.jpg,EventClasses,redc,0,11,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 3684.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 017183.jpg,ViewClasses,MediumView,1,0,val
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 11062.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 02304.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 08567.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 094526.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 0492.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 1309.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 2921.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 129965.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 5965.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 087530.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 020169.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0181.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 6053.jpg,EventClasses,offside,0,8,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0892.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03402.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 041611.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0112.jpg,EventClasses,spectator,0,12,val
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 101139.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 14415.jpg,EventClasses,goal,0,6,test
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 6012.jpg,EventClasses,redc,0,11,val
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 09064.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00637.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 28033.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 107530.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 03110.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 14829.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 002090.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Brazil v Mexico - 2018 FIFA World Cup Russia™ - Match 53 0524.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\10+ Shocking Red Cards in World Cup History 4461.jpg,EventClasses,yellowcard,0,13,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 0202.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 097593.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 047228.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0026.jpg,EventClasses,spectator,0,12,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 2767.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 0662.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 1274.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 069054.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03647.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06488.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 002412.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 099407.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 28049.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 08709.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 23712.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0008.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 027796.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3501.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03688.jpg,EventClasses,plentystock,0,10,val
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 19325.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 20681.jpg,EventClasses,goal,0,6,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 14433.jpg,EventClasses,goal,0,6,val
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 001989.jpg,ViewClasses,OuterView,1,1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5976.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06494.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1441.jpg,EventClasses,spectator,0,12,val
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 27379.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 4572.jpg,EventClasses,yellowcard,0,13,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0275.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 137391.jpg,ViewClasses,longView,1,7,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 5205.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 00771.jpg,EventClasses,redc,0,11,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 13428.jpg,EventClasses,freekick,0,4,test
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 001333 - Copy (2).jpg,ViewClasses,OuterView,1,1,test
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 109232.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3458.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 29819.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 1491.jpg,EventClasses,redc,0,11,val
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03693.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 047263.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00636.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 107978.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\16 Yellow Cards and 4 Red Cards in a Single Game 6959.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0043.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 06766.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 11224.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11914.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 2490.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 06663.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 06826.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8580.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 00322.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 0159.jpg,EventClasses,plentystock,0,10,val
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 069808.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 110158.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 068450.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 27800.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 130126.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 05623.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 007760.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 0656.jpg,EventClasses,gattempts,0,5,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 06411.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1058.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 04345.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 017826.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 061571.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 01327.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 2026.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 1583.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 12975.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 115977.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 010317.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 0228.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5998.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 085650.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0283.jpg,EventClasses,spectator,0,12,val
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 096849.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 028761.jpg,ViewClasses,longView,1,7,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1079.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 28840.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0182.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 116170.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 136899.jpg,ViewClasses,longView,1,7,val
C:\Users\Yannick\data\soccer\EventClasses\offside\All 169 Goals scored in the World Cup 2018 - Part 1 29475.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23741.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 22095.jpg,EventClasses,plentystock,0,10,val
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 0818.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 23655.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 1869.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 107962.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 2935.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 121365.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 2927.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 07198.jpg,EventClasses,goal,0,6,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\10+ Shocking Red Cards in World Cup History 4440.jpg,EventClasses,yellowcard,0,13,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 03122.jpg,EventClasses,goal,0,6,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0831.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 002245.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 030445.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 02395.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 0817.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 00751.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 048896.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 2133.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 034604.jpg,ViewClasses,ShotView,1,2,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8757.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2521.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1347.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 10246.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3300.jpg,EventClasses,yellowcard,0,13,test
