path,task,label,event_idx,view_idx,split
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 4553.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0191.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8566.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 27194.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06295.jpg,event,spectator,8,-1,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 06391.jpg,event,spectator,8,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 0221.jpg,event,gattempts,2,-1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 01963.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 20472.jpg,event,goal,3,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1472.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 0503.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 03918.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23749.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11953.jpg,event,spectator,8,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1401.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 2634.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 13964.jpg,event,goal,3,-1,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0268.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 16774.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 27170.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 08397.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 0966.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01541.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0861.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 4723.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\All Red Cards FIFA World Cup 2018_clip2 0099.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3300.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 13581.jpg,event,corner,0,-1,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 2749.jpg,event,yellowcard,9,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 15 Most Shocking Reactions To Red Card in Football 07761.jpg,event,yellowcard,9,-1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 2950.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 2586.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 07666.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8503.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01750.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 1685.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 1079.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1148.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 0397.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 0619.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 24446.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 0642.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0070.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 9011.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 2481.jpg,event,plentystock,6,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06473.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 06811.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 6834.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 6822.jpg,event,yellowcard,9,-1,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 07111.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 4249.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 24980.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3197.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 0701.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 02465.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 2789.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 11594.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 2438.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 1576.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 0509.jpg,event,yellowcard,9,-1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\All Red Cards FIFA World Cup 2018_clip2 0108.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5948.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 1570.jpg,event,offside,4,-1,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 03715.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03424.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 1600.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 10337.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3181.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 4411.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 13662.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 2521.jpg,event,plentystock,6,-1,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 01313.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 19330.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 08545.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 11079.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\10+ Shocking Red Cards in World Cup History 4480.jpg,event,yellowcard,9,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1505.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 21528.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06243.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8575.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 13428.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 02469.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 1595.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 6012.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0036.jpg,event,spectator,8,-1,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 1724.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 03859.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 1029.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 2280.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 2512.jpg,event,freekick,1,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 08549.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 10747.jpg,event,corner,0,-1,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 02384.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 03159.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1993.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03389.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 6054.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 06933.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3455.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 05480.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 1308.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 00190.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 2956.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1308.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0041.jpg,event,spectator,8,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 2451.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 29000.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8003.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 0960.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 03668.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1024.jpg,event,freekick,1,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1411.jpg,event,spectator,8,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1079.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0717.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 0976.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 30696.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23746.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0852.jpg,event,corner,0,-1,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 2559.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 0253.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 2960.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 06627.jpg,event,goal,3,-1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 9025.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 2921.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 3092.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 1514.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 10342.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 04074.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 2217.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\16 Yellow Cards and 4 Red Cards in a Single Game 6944.jpg,event,redc,7,-1,val
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 01864.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 17273.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2389.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00620.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 0524.jpg,event,playercelebration,5,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 09317.jpg,event,corner,0,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 27213.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03630.jpg,event,plentystock,6,-1,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 04553.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4825.jpg,event,corner,0,-1,train
